x,y,z,qw,qx,qy,qz
0.37141991,-0.32791237,0.24601229,0.50596608,-0.49850966,0.49519387,0.50026941
0.37141886,-0.32790085,0.24601414,0.50596892,-0.49850519,0.49519092,0.5002739
0.37141781,-0.32788919,0.24601599,0.50597177,-0.49850072,0.49518798,0.50027839
0.37141677,-0.3278774,0.24601785,0.50597462,-0.49849624,0.49518502,0.50028289
0.37141574,-0.32786547,0.2460197,0.50597747,-0.49849175,0.49518207,0.50028741
0.37141471,-0.3278534,0.24602156,0.50598033,-0.49848726,0.49517911,0.50029193
0.3714137,-0.32784119,0.24602342,0.50598318,-0.49848275,0.49517615,0.50029646
0.37141269,-0.32782885,0.24602529,0.50598605,-0.49847824,0.49517319,0.50030099
0.37141169,-0.32781636,0.24602715,0.50598891,-0.49847372,0.49517022,0.50030554
0.3714107,-0.32780373,0.24602902,0.50599178,-0.49846919,0.49516724,0.50031009
0.37140972,-0.32779097,0.24603089,0.50599465,-0.49846465,0.49516427,0.50031466
0.37140875,-0.32777806,0.24603276,0.50599752,-0.49846011,0.49516129,0.50031923
0.37140778,-0.32776501,0.24603463,0.50600039,-0.49845556,0.49515831,0.50032381
0.37140683,-0.32775181,0.24603651,0.50600327,-0.498451,0.49515532,0.50032839
0.37140588,-0.32773847,0.24603839,0.50600615,-0.49844643,0.49515233,0.50033299
0.37140494,-0.32772499,0.24604027,0.50600904,-0.49844185,0.49514934,0.5003376
0.37140402,-0.32771137,0.24604215,0.50601192,-0.49843727,0.49514634,0.50034221
0.3714031,-0.3276976,0.24604403,0.50601481,-0.49843268,0.49514334,0.50034683
0.37140219,-0.32768368,0.24604592,0.5060177,-0.49842808,0.49514034,0.50035146
0.37140129,-0.32766962,0.24604781,0.50602059,-0.49842347,0.49513733,0.5003561
0.3714004,-0.32765541,0.2460497,0.50602349,-0.49841886,0.49513432,0.50036074
0.37139952,-0.32764105,0.24605159,0.50602639,-0.49841424,0.49513131,0.50036539
0.37139865,-0.32762655,0.24605348,0.50602929,-0.49840961,0.49512829,0.50037006
0.37139779,-0.3276119,0.24605538,0.50603219,-0.49840497,0.49512527,0.50037473
0.37139694,-0.3275971,0.24605728,0.5060351,-0.49840033,0.49512225,0.5003794
0.3713961,-0.32758215,0.24605918,0.50603801,-0.49839568,0.49511923,0.50038409
0.37139527,-0.32756705,0.24606108,0.50604092,-0.49839102,0.4951162,0.50038878
0.37139445,-0.32755179,0.24606298,0.50604383,-0.49838635,0.49511317,0.50039348
0.37139364,-0.32753639,0.24606489,0.50604675,-0.49838168,0.49511013,0.50039819
0.37139284,-0.32752084,0.2460668,0.50604966,-0.498377,0.49510709,0.50040291
0.37139205,-0.32750513,0.24606871,0.50605258,-0.49837231,0.49510405,0.50040764
0.37139127,-0.32748927,0.24607062,0.50605551,-0.49836761,0.49510101,0.50041237
0.37139051,-0.32747326,0.24607253,0.50605843,-0.49836291,0.49509796,0.50041711
0.37138975,-0.3274571,0.24607444,0.50606136,-0.4983582,0.49509491,0.50042186
0.37138901,-0.32744078,0.24607636,0.50606428,-0.49835348,0.49509186,0.50042662
0.37138827,-0.3274243,0.24607828,0.50606721,-0.49834875,0.4950888,0.50043138
0.37138755,-0.32740767,0.2460802,0.50607015,-0.49834402,0.49508575,0.50043616
0.37138684,-0.32739088,0.24608212,0.50607308,-0.49833928,0.49508268,0.50044094
0.37138614,-0.32737394,0.24608404,0.50607602,-0.49833453,0.49507962,0.50044573
0.37138545,-0.32735684,0.24608597,0.50607896,-0.49832978,0.49507655,0.50045052
0.37138477,-0.32733958,0.2460879,0.5060819,-0.49832502,0.49507348,0.50045533
0.37138411,-0.32732216,0.24608982,0.50608484,-0.49832025,0.49507041,0.50046014
0.37138345,-0.32730459,0.24609175,0.50608779,-0.49831547,0.49506734,0.50046496
0.37138281,-0.32728685,0.24609369,0.50609073,-0.49831069,0.49506426,0.50046978
0.37138218,-0.32726896,0.24609562,0.50609368,-0.4983059,0.49506118,0.50047462
0.37138156,-0.3272509,0.24609755,0.50609663,-0.4983011,0.4950581,0.50047946
0.37138096,-0.32723269,0.24609949,0.50609958,-0.4982963,0.49505501,0.50048431
0.37138036,-0.32721431,0.24610143,0.50610254,-0.49829149,0.49505192,0.50048917
0.37137978,-0.32719577,0.24610337,0.50610549,-0.49828667,0.49504883,0.50049403
0.37137921,-0.32717707,0.24610531,0.50610845,-0.49828185,0.49504574,0.5004989
0.37137865,-0.3271582,0.24610725,0.50611141,-0.49827701,0.49504264,0.50050378
0.37137811,-0.32713917,0.2461092,0.50611437,-0.49827218,0.49503955,0.50050867
0.37137757,-0.32711998,0.24611114,0.50611734,-0.49826733,0.49503644,0.50051356
0.37137705,-0.32710062,0.24611309,0.5061203,-0.49826248,0.49503334,0.50051847
0.37137654,-0.3270811,0.24611504,0.50612327,-0.49825762,0.49503024,0.50052337
0.37137605,-0.32706141,0.24611699,0.50612624,-0.49825275,0.49502713,0.50052829
0.37137557,-0.32704155,0.24611894,0.5061292,-0.49824788,0.49502402,0.50053322
0.3713751,-0.32702153,0.24612089,0.50613218,-0.498243,0.49502091,0.50053815
0.37137464,-0.32700134,0.24612285,0.50613515,-0.49823811,0.49501779,0.50054309
0.3713742,-0.32698098,0.2461248,0.50613812,-0.49823322,0.49501467,0.50054803
0.37137377,-0.32696045,0.24612676,0.5061411,-0.49822832,0.49501155,0.50055298
0.37137335,-0.32693976,0.24612872,0.50614408,-0.49822341,0.49500843,0.50055794
0.37137295,-0.32691889,0.24613068,0.50614705,-0.4982185,0.49500531,0.50056291
0.37137255,-0.32689785,0.24613264,0.50615004,-0.49821358,0.49500218,0.50056789
0.37137218,-0.32687665,0.2461346,0.50615302,-0.49820865,0.49499905,0.50057287
0.37137181,-0.32685527,0.24613657,0.506156,-0.49820372,0.49499592,0.50057786
0.37137146,-0.32683372,0.24613853,0.50615898,-0.49819878,0.49499279,0.50058285
0.37137112,-0.326812,0.2461405,0.50616197,-0.49819384,0.49498966,0.50058786
0.3713708,-0.3267901,0.24614247,0.50616496,-0.49818888,0.49498652,0.50059287
0.37137049,-0.32676803,0.24614444,0.50616795,-0.49818392,0.49498338,0.50059789
0.37137019,-0.32674579,0.24614641,0.50617094,-0.49817896,0.49498024,0.50060291
0.37136991,-0.32672337,0.24614838,0.50617393,-0.49817398,0.4949771,0.50060794
0.37136964,-0.32670078,0.24615035,0.50617692,-0.49816901,0.49497395,0.50061298
0.37136938,-0.32667801,0.24615233,0.50617991,-0.49816402,0.4949708,0.50061803
0.37136914,-0.32665507,0.2461543,0.50618291,-0.49815903,0.49496765,0.50062308
0.37136891,-0.32663195,0.24615628,0.5061859,-0.49815403,0.4949645,0.50062814
0.3713687,-0.32660865,0.24615826,0.5061889,-0.49814903,0.49496135,0.50063321
0.3713685,-0.32658518,0.24616024,0.5061919,-0.49814401,0.4949582,0.50063828
0.37136831,-0.32656152,0.24616222,0.5061949,-0.498139,0.49495504,0.50064336
0.37136814,-0.32653769,0.2461642,0.5061979,-0.49813397,0.49495188,0.50064845
0.37136798,-0.32651368,0.24616619,0.5062009,-0.49812894,0.49494872,0.50065354
0.37136784,-0.32648949,0.24616817,0.5062039,-0.49812391,0.49494556,0.50065864
0.37136771,-0.32646512,0.24617015,0.5062069,-0.49811887,0.49494239,0.50066375
0.37136759,-0.32644056,0.24617214,0.50620991,-0.49811382,0.49493923,0.50066887
0.37136749,-0.32641583,0.24617413,0.50621291,-0.49810876,0.49493606,0.50067399
0.3713674,-0.32639092,0.24617612,0.50621592,-0.4981037,0.49493289,0.50067912
0.37136733,-0.32636582,0.24617811,0.50621893,-0.49809863,0.49492972,0.50068425
0.37136727,-0.32634054,0.2461801,0.50622194,-0.49809356,0.49492655,0.50068939
0.37136723,-0.32631507,0.24618209,0.50622495,-0.49808848,0.49492338,0.50069454
0.3713672,-0.32628943,0.24618408,0.50622796,-0.49808339,0.4949202,0.5006997
0.37136718,-0.32626359,0.24618608,0.50623097,-0.4980783,0.49491702,0.50070486
0.37136718,-0.32623758,0.24618807,0.50623398,-0.4980732,0.49491384,0.50071003
0.3713672,-0.32621137,0.24619007,0.50623699,-0.4980681,0.49491066,0.5007152
0.37136723,-0.32618499,0.24619207,0.50624,-0.49806299,0.49490748,0.50072038
0.37136727,-0.32615841,0.24619407,0.50624302,-0.49805787,0.4949043,0.50072557
0.37136733,-0.32613165,0.24619607,0.50624603,-0.49805275,0.49490111,0.50073077
0.3713674,-0.3261047,0.24619807,0.50624905,-0.49804762,0.49489793,0.50073597
0.37136749,-0.32607756,0.24620007,0.50625206,-0.49804249,0.49489474,0.50074117
0.37136759,-0.32605024,0.24620207,0.50625508,-0.49803735,0.49489155,0.50074639
0.37136771,-0.32602272,0.24620407,0.5062581,-0.4980322,0.49488836,0.50075161
0.37136784,-0.32599502,0.24620608,0.50626112,-0.49802705,0.49488517,0.50075684
0.37136799,-0.32596712,0.24620808,0.50626414,-0.49802189,0.49488197,0.50076207
0.37136815,-0.32593904,0.24621009,0.50626716,-0.49801673,0.49487878,0.50076731
0.37136832,-0.32591076,0.2462121,0.50627017,-0.49801156,0.49487558,0.50077256
0.37136851,-0.32588229,0.24621411,0.5062732,-0.49800638,0.49487239,0.50077781
0.37136872,-0.32585363,0.24621611,0.50627622,-0.4980012,0.49486919,0.50078307
0.37136894,-0.32582478,0.24621812,0.50627924,-0.49799601,0.49486599,0.50078834
0.37136918,-0.32579573,0.24622014,0.50628226,-0.49799082,0.49486279,0.50079361
0.37136943,-0.32576649,0.24622215,0.50628528,-0.49798562,0.49485958,0.50079889
0.37136969,-0.32573706,0.24622416,0.50628831,-0.49798042,0.49485638,0.50080417
0.37136997,-0.32570743,0.24622618,0.50629133,-0.49797521,0.49485317,0.50080946
0.37137027,-0.32567761,0.24622819,0.50629435,-0.49796999,0.49484997,0.50081476
0.37137058,-0.32564759,0.24623021,0.50629738,-0.49796477,0.49484676,0.50082006
0.3713709,-0.32561738,0.24623222,0.5063004,-0.49795954,0.49484355,0.50082537
0.37137124,-0.32558696,0.24623424,0.50630343,-0.49795431,0.49484034,0.50083069
0.37137159,-0.32555636,0.24623626,0.50630645,-0.49794907,0.49483713,0.50083601
0.37137196,-0.32552555,0.24623828,0.50630948,-0.49794382,0.49483392,0.50084134
0.37137235,-0.32549455,0.2462403,0.5063125,-0.49793857,0.49483071,0.50084668
0.37137275,-0.32546334,0.24624232,0.50631553,-0.49793332,0.4948275,0.50085202
0.37137316,-0.32543194,0.24624434,0.50631856,-0.49792806,0.49482428,0.50085736
0.37137359,-0.32540034,0.24624636,0.50632158,-0.49792279,0.49482107,0.50086272
0.37137403,-0.32536854,0.24624839,0.50632461,-0.49791752,0.49481785,0.50086808
0.37137449,-0.32533654,0.24625041,0.50632764,-0.49791224,0.49481463,0.50087344
0.37137496,-0.32530433,0.24625244,0.50633066,-0.49790696,0.49481141,0.50087881
0.37137545,-0.32527193,0.24625446,0.50633369,-0.49790167,0.4948082,0.50088419
0.37137596,-0.32523932,0.24625649,0.50633672,-0.49789637,0.49480498,0.50088957
0.37137647,-0.32520652,0.24625851,0.50633975,-0.49789107,0.49480176,0.50089496
0.37137701,-0.3251735,0.24626054,0.50634277,-0.49788577,0.49479853,0.50090036
0.37137755,-0.32514029,0.24626257,0.5063458,-0.49788046,0.49479531,0.50090576
0.37137811,-0.32510687,0.2462646,0.50634883,-0.49787514,0.49479209,0.50091117
0.37137869,-0.32507325,0.24626663,0.50635186,-0.49786982,0.49478886,0.50091658
0.37137928,-0.32503942,0.24626866,0.50635489,-0.49786449,0.49478564,0.500922
0.37137989,-0.32500539,0.2462707,0.50635791,-0.49785916,0.49478241,0.50092742
0.37138051,-0.32497115,0.24627273,0.50636094,-0.49785382,0.49477919,0.50093286
0.37138114,-0.3249367,0.24627476,0.50636397,-0.49784848,0.49477596,0.50093829
0.37138179,-0.32490205,0.2462768,0.506367,-0.49784313,0.49477273,0.50094374
0.37138246,-0.32486719,0.24627883,0.50637002,-0.49783778,0.4947695,0.50094918
0.37138314,-0.32483212,0.24628087,0.50637305,-0.49783242,0.49476628,0.50095464
0.37138383,-0.32479685,0.2462829,0.50637608,-0.49782705,0.49476305,0.5009601
0.37138454,-0.32476137,0.24628494,0.50637911,-0.49782168,0.49475982,0.50096556
0.37138526,-0.32472567,0.24628698,0.50638213,-0.49781631,0.49475659,0.50097104
0.37138599,-0.32468977,0.24628902,0.50638516,-0.49781093,0.49475335,0.50097651
0.37138674,-0.32465366,0.24629106,0.50638819,-0.49780554,0.49475012,0.500982
0.37138751,-0.32461734,0.2462931,0.50639122,-0.49780015,0.49474689,0.50098749
0.37138829,-0.3245808,0.24629514,0.50639424,-0.49779476,0.49474366,0.50099298
0.37138908,-0.32454406,0.24629718,0.50639727,-0.49778936,0.49474042,0.50099848
0.37138989,-0.3245071,0.24629922,0.50640029,-0.49778395,0.49473719,0.50100399
0.37139071,-0.32446993,0.24630127,0.50640332,-0.49777854,0.49473396,0.5010095
0.37139155,-0.32443255,0.24630331,0.50640635,-0.49777312,0.49473072,0.50101502
0.3713924,-0.32439495,0.24630535,0.50640937,-0.4977677,0.49472749,0.50102054
0.37139326,-0.32435715,0.2463074,0.5064124,-0.49776227,0.49472425,0.50102607
0.37139414,-0.32431912,0.24630944,0.50641542,-0.49775684,0.49472101,0.5010316
0.37139503,-0.32428089,0.24631149,0.50641844,-0.49775141,0.49471778,0.50103714
0.37139593,-0.32424243,0.24631354,0.50642147,-0.49774596,0.49471454,0.50104269
0.37139685,-0.32420376,0.24631558,0.50642449,-0.49774052,0.49471131,0.50104824
0.37139779,-0.32416488,0.24631763,0.50642751,-0.49773507,0.49470807,0.50105379
0.37139873,-0.32412578,0.24631968,0.50643054,-0.49772961,0.49470483,0.50105935
0.37139969,-0.32408646,0.24632173,0.50643356,-0.49772415,0.49470159,0.50106492
0.37140066,-0.32404693,0.24632378,0.50643658,-0.49771868,0.49469836,0.5010705
0.37140165,-0.32400718,0.24632583,0.5064396,-0.49771321,0.49469512,0.50107607
0.37140265,-0.32396721,0.24632788,0.50644262,-0.49770773,0.49469188,0.50108166
0.37140366,-0.32392702,0.24632994,0.50644564,-0.49770225,0.49468864,0.50108725
0.37140469,-0.32388661,0.24633199,0.50644866,-0.49769677,0.4946854,0.50109284
0.37140573,-0.32384598,0.24633404,0.50645168,-0.49769127,0.49468216,0.50109844
0.37140678,-0.32380514,0.2463361,0.5064547,-0.49768578,0.49467892,0.50110405
0.37140785,-0.32376407,0.24633815,0.50645772,-0.49768028,0.49467569,0.50110966
0.37140893,-0.32372278,0.24634021,0.50646073,-0.49767477,0.49467245,0.50111527
0.37141002,-0.32368127,0.24634226,0.50646375,-0.49766926,0.49466921,0.50112089
0.37141112,-0.32363954,0.24634432,0.50646677,-0.49766375,0.49466597,0.50112652
0.37141224,-0.32359759,0.24634638,0.50646978,-0.49765823,0.49466273,0.50113215
0.37141337,-0.32355541,0.24634843,0.5064728,-0.4976527,0.49465949,0.50113779
0.37141451,-0.32351301,0.24635049,0.50647581,-0.49764717,0.49465625,0.50114343
0.37141567,-0.32347039,0.24635255,0.50647883,-0.49764164,0.49465301,0.50114908
0.37141683,-0.32342755,0.24635461,0.50648184,-0.4976361,0.49464977,0.50115473
0.37141801,-0.32338448,0.24635667,0.50648485,-0.49763055,0.49464653,0.50116039
0.37141921,-0.32334118,0.24635873,0.50648786,-0.497625,0.49464329,0.50116606
0.37142041,-0.32329767,0.24636079,0.50649087,-0.49761945,0.49464005,0.50117172
0.37142162,-0.32325392,0.24636285,0.50649388,-0.49761389,0.49463681,0.5011774
0.37142285,-0.32320995,0.24636492,0.50649689,-0.49760833,0.49463358,0.50118308
0.37142409,-0.32316576,0.24636698,0.5064999,-0.49760276,0.49463034,0.50118876
0.37142534,-0.32312133,0.24636904,0.5065029,-0.49759719,0.4946271,0.50119445
0.37142661,-0.32307668,0.24637111,0.50650591,-0.49759161,0.49462386,0.50120015
0.37142788,-0.3230318,0.24637317,0.50650892,-0.49758603,0.49462062,0.50120585
0.37142917,-0.3229867,0.24637524,0.50651192,-0.49758045,0.49461738,0.50121155
0.37143046,-0.32294137,0.2463773,0.50651492,-0.49757485,0.49461415,0.50121726
0.37143177,-0.3228958,0.24637937,0.50651793,-0.49756926,0.49461091,0.50122297
0.37143309,-0.32285001,0.24638144,0.50652093,-0.49756366,0.49460767,0.50122869
0.37143442,-0.32280399,0.2463835,0.50652393,-0.49755806,0.49460443,0.50123442
0.37143576,-0.32275774,0.24638557,0.50652693,-0.49755245,0.4946012,0.50124015
0.37143712,-0.32271126,0.24638764,0.50652993,-0.49754683,0.49459796,0.50124588
0.37143848,-0.32266455,0.24638971,0.50653293,-0.49754122,0.49459473,0.50125162
0.37143985,-0.32261761,0.24639178,0.50653592,-0.49753559,0.49459149,0.50125737
0.37144124,-0.32257043,0.24639385,0.50653892,-0.49752997,0.49458825,0.50126312
0.37144263,-0.32252303,0.24639592,0.50654191,-0.49752433,0.49458502,0.50126887
0.37144404,-0.32247539,0.24639799,0.50654491,-0.4975187,0.49458178,0.50127463
0.37144545,-0.32242752,0.24640007,0.5065479,-0.49751306,0.49457855,0.5012804
0.37144688,-0.32237942,0.24640214,0.50655089,-0.49750741,0.49457532,0.50128617
0.37144831,-0.32233108,0.24640421,0.50655388,-0.49750176,0.49457208,0.50129194
0.37144976,-0.32228251,0.24640629,0.50655687,-0.49749611,0.49456885,0.50129772
0.37145121,-0.3222337,0.24640836,0.50655986,-0.49749045,0.49456562,0.50130351
0.37145268,-0.32218466,0.24641043,0.50656285,-0.49748479,0.49456239,0.5013093
0.37145415,-0.32213539,0.24641251,0.50656583,-0.49747912,0.49455915,0.50131509
0.37145563,-0.32208588,0.24641459,0.50656882,-0.49747345,0.49455592,0.50132089
0.37145712,-0.32203614,0.24641666,0.5065718,-0.49746778,0.49455269,0.50132669
0.37145863,-0.32198615,0.24641874,0.50657478,-0.4974621,0.49454946,0.5013325
0.37146014,-0.32193594,0.24642082,0.50657777,-0.49745641,0.49454623,0.50133831
0.37146165,-0.32188548,0.2464229,0.50658075,-0.49745073,0.49454301,0.50134413
0.37146318,-0.32183479,0.24642497,0.50658372,-0.49744503,0.49453978,0.50134996
0.37146472,-0.32178386,0.24642705,0.5065867,-0.49743934,0.49453655,0.50135578
0.37146626,-0.3217327,0.24642913,0.50658968,-0.49743364,0.49453332,0.50136161
0.37146782,-0.32168129,0.24643121,0.50659265,-0.49742793,0.4945301,0.50136745
0.37146938,-0.32162965,0.24643329,0.50659563,-0.49742222,0.49452687,0.50137329
0.37147095,-0.32157777,0.24643538,0.5065986,-0.49741651,0.49452365,0.50137914
0.37147252,-0.32152565,0.24643746,0.50660157,-0.49741079,0.49452042,0.50138499
0.37147411,-0.32147329,0.24643954,0.50660454,-0.49740507,0.4945172,0.50139085
0.3714757,-0.32142069,0.24644162,0.50660751,-0.49739934,0.49451398,0.50139671
0.3714773,-0.32136784,0.24644371,0.50661047,-0.49739361,0.49451076,0.50140257
0.3714789,-0.32131476,0.24644579,0.50661344,-0.49738787,0.49450754,0.50140844
0.37148052,-0.32126144,0.24644788,0.5066164,-0.49738213,0.49450431,0.50141431
0.37148214,-0.32120788,0.24644996,0.50661937,-0.49737639,0.4945011,0.50142019
0.37148377,-0.32115407,0.24645205,0.50662233,-0.49737064,0.49449788,0.50142608
0.3714854,-0.32110002,0.24645413,0.50662529,-0.49736489,0.49449466,0.50143196
0.37148704,-0.32104573,0.24645622,0.50662824,-0.49735914,0.49449144,0.50143786
0.37148869,-0.3209912,0.24645831,0.5066312,-0.49735338,0.49448823,0.50144375
0.37149034,-0.32093642,0.2464604,0.50663416,-0.49734761,0.49448501,0.50144966
0.371492,-0.3208814,0.24646248,0.50663711,-0.49734185,0.4944818,0.50145556
0.37149367,-0.32082614,0.24646457,0.50664006,-0.49733607,0.49447858,0.50146147
0.37149534,-0.32077063,0.24646666,0.50664301,-0.4973303,0.49447537,0.50146739
0.37149701,-0.32071488,0.24646875,0.50664596,-0.49732452,0.49447216,0.50147331
0.3714987,-0.32065889,0.24647084,0.50664891,-0.49731873,0.49446895,0.50147923
0.37150038,-0.32060265,0.24647293,0.50665186,-0.49731295,0.49446574,0.50148516
0.37150208,-0.32054616,0.24647503,0.5066548,-0.49730715,0.49446253,0.50149109
0.37150377,-0.32048943,0.24647712,0.50665774,-0.49730136,0.49445932,0.50149703
0.37150547,-0.32043245,0.24647921,0.50666068,-0.49729556,0.49445612,0.50150297
0.37150718,-0.32037523,0.2464813,0.50666362,-0.49728975,0.49445291,0.50150892
0.37150889,-0.32031776,0.2464834,0.50666656,-0.49728395,0.49444971,0.50151487
0.37151061,-0.32026004,0.24648549,0.5066695,-0.49727813,0.4944465,0.50152082
0.37151233,-0.32020207,0.24648759,0.50667243,-0.49727232,0.4944433,0.50152678
0.37151405,-0.32014386,0.24648968,0.50667537,-0.4972665,0.4944401,0.50153274
0.37151578,-0.3200854,0.24649178,0.5066783,-0.49726067,0.4944369,0.50153871
0.37151751,-0.32002669,0.24649387,0.50668123,-0.49725485,0.4944337,0.50154468
0.37151924,-0.31996774,0.24649597,0.50668415,-0.49724901,0.4944305,0.50155066
0.37152098,-0.31990853,0.24649807,0.50668708,-0.49724318,0.49442731,0.50155664
0.37152272,-0.31984908,0.24650016,0.50669,-0.49723734,0.49442411,0.50156262
0.37152447,-0.31978937,0.24650226,0.50669293,-0.4972315,0.49442092,0.50156861
0.37152621,-0.31972942,0.24650436,0.50669585,-0.49722565,0.49441772,0.50157461
0.37152796,-0.31966922,0.24650646,0.50669877,-0.4972198,0.49441453,0.50158061
0.37152971,-0.31960877,0.24650856,0.50670168,-0.49721394,0.49441134,0.50158661
0.37153147,-0.31954806,0.24651066,0.5067046,-0.49720809,0.49440815,0.50159261
0.37153322,-0.31948711,0.24651276,0.50670751,-0.49720222,0.49440496,0.50159862
0.37153498,-0.3194259,0.24651486,0.50671042,-0.49719636,0.49440177,0.50160464
0.37153674,-0.31936445,0.24651697,0.50671333,-0.49719049,0.49439859,0.50161066
0.3715385,-0.31930274,0.24651907,0.50671624,-0.49718461,0.4943954,0.50161668
0.37154026,-0.31924078,0.24652117,0.50671915,-0.49717874,0.49439222,0.50162271
0.37154202,-0.31917856,0.24652327,0.50672205,-0.49717286,0.49438904,0.50162874
0.37154379,-0.3191161,0.24652538,0.50672496,-0.49716697,0.49438586,0.50163477
0.37154555,-0.31905338,0.24652748,0.50672786,-0.49716108,0.49438268,0.50164081
0.37154732,-0.31899041,0.24652959,0.50673075,-0.49715519,0.4943795,0.50164686
0.37154908,-0.31892719,0.24653169,0.50673365,-0.49714929,0.49437633,0.5016529
0.37155085,-0.31886371,0.2465338,0.50673655,-0.49714339,0.49437315,0.50165896
